GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "95000","Southeast",5,SAINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",8256.2,6970.3,5929.5,4401.7,4673.0,5792.8,6461.9,7264.7,8130.6,7433.0,8004.6,8796.7,12071.8,17249.9,21631.6,23791.6,24123.7,23500.2,24463.3,27657.3,26787.7,29582.4,35168.6,37738.6,39344.5,38620.1,41864.1,45116.4,47128.7,48705.1,52012.5,53388.1,55649.8,59280.9,63117.4,68342.5,74229.3,81758.7,87892.5,97173.0,107474.9,115331.6,125890.6,141701.7,159831.1,174276.1,185055.2,207124.0,230832.7,263066.3,292798.5,319684.9,352337.2,369680.0,396624.9,442292.6,475139.4,506495.8,547750.5,595814.7,633320.6,671204.6,699307.2,755241.0,797803.9,844975.3,891837.9,945073.1,1005721.4,1089478.3,1161294.7,1242579.8,1295514.2,1335451.4,1397901.3,1495409.1,1585492.0,1679602.0,1737005.8,1749580.4,1687539.1,1744977.6,1826479.5,1912313.9,1929872.6,2020980.3,2109842.2,2168152.5,2269320.0,2376473.8,2483473.6,2522535.7,2754964.4
 "95000","Southeast",5,SAINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",1455.0,1344.4,1163.5,970.9,847.8,915.2,951.9,1101.0,1205.4,1172.6,1296.5,1338.9,1481.4,1725.1,1903.2,2006.6,2140.3,2435.3,2653.1,3028.0,3204.6,3725.5,3980.4,4297.6,4767.3,5242.1,5734.2,6441.8,6991.9,7560.4,8242.9,8939.2,9648.5,10553.5,11406.5,12334.7,13416.0,14388.1,15595.6,17074.6,20074.7,23440.1,26165.4,29037.1,33295.4,38811.0,42949.6,46882.9,52776.6,60876.8,69795.0,85651.0,105693.7,118616.6,128271.4,145741.6,157808.8,167839.0,175037.1,191737.0,220220.2,232836.4,236439.1,240779.6,251648.9,267727.3,291102.5,310846.9,332116.7,358255.4,359094.6,389078.5,395106.4,385800.8,399935.7,427073.5,468589.1,529079.5,587472.3,606222.8,535778.5,551235.4,601836.4,649408.5,629374.7,687573.5,734232.2,754751.1,810468.2,857675.6,888222.4,881801.6,893143.1
 "95000","Southeast",5,SAINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",156.3,165.6,356.1,246.1,215.8,221.3,213.0,423.8,230.1,276.9,281.3,313.7,321.5,328.5,325.6,445.9,891.1,1895.5,1978.5,1906.4,2220.8,2761.5,2276.6,2305.3,2323.1,2610.5,2848.6,3023.4,3515.4,4063.1,4347.4,4602.8,5295.0,5556.0,5900.8,6157.4,6722.5,7340.3,8745.8,10099.9,11389.8,13778.4,16279.2,18420.2,21829.4,26390.9,34253.4,37452.8,39876.1,43651.9,50336.7,60098.1,68730.8,76253.9,83048.8,87508.4,93421.1,99611.0,103718.0,111298.4,123732.1,135825.1,153596.8,173346.7,185687.7,197262.4,212692.4,225352.2,233903.3,240589.6,251112.8,268197.3,295768.7,319216.1,334937.9,359004.9,389414.1,413452.9,442169.4,501995.5,546962.5,593123.6,610191.2,612193.4,629543.6,658052.9,695222.2,717801.6,744106.0,778136.5,820851.4,1053334.2,1170889.9
 "95000","Southeast",5,SAINC4,50,"..."," Wages and salaries","Millions of dollars",5485.7,5055.1,4263.4,3362.3,3414.1,4069.4,4381.9,5008.1,5503.0,5255.8,5732.2,6352.6,8474.7,12024.6,15731.4,17463.6,17607.4,16005.2,17290.8,19058.3,19027.2,21074.4,24953.8,27314.0,28919.3,28731.5,30923.0,33979.8,35981.7,36847.8,39767.8,41455.1,42859.4,46169.8,49436.0,53829.9,58897.3,65609.5,70953.4,79196.1,88336.3,95399.3,103550.5,115937.1,131207.9,144865.5,152465.2,169856.1,189069.5,214974.6,241311.4,267640.7,296588.5,312867.6,334170.3,370028.1,399155.1,426200.5,461036.2,498064.1,528816.1,563084.9,582429.5,621024.4,654252.3,695413.6,737837.5,780307.2,835126.9,899685.0,956475.0,1023853.2,1058919.7,1081918.3,1123533.9,1193380.3,1265128.4,1346709.2,1413477.0,1435829.6,1381109.5,1403919.8,1449294.7,1505460.7,1541632.1,1611910.9,1695236.0,1753996.6,1832568.3,1920202.6,2010680.2,2047106.4,2250940.7
 "95000","Southeast",5,SAINC4,60,"..."," Supplements to wages and salaries","Millions of dollars",99.4,101.0,98.3,90.8,88.5,98.5,113.1,125.4,242.8,265.0,299.8,380.1,746.9,1218.7,1235.1,1267.8,1468.4,1824.3,1458.9,1359.8,1479.8,1745.0,2304.6,2548.1,2671.1,2766.0,2947.0,3244.0,3653.8,3715.2,4144.5,4378.7,4637.5,5067.6,5626.4,6083.8,6745.3,7932.8,8862.2,9960.2,11208.1,12387.5,14259.9,16630.9,18987.6,21525.2,24744.8,28101.6,32426.9,37191.2,42528.5,47659.4,54326.6,59250.0,65435.1,72655.5,79669.9,87545.0,93546.3,101982.0,112347.5,121646.9,129198.3,144576.2,153048.1,161680.3,165072.2,171155.3,178327.5,190567.4,202985.3,216592.7,229672.1,243390.3,261808.0,280560.5,299687.8,307478.0,320858.6,330100.8,329291.3,337442.3,340113.0,351525.1,365940.8,378226.6,391721.2,398464.6,414861.3,437557.1,451788.1,455130.2,484646.5
 "95000","Southeast",5,SAINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",97.6,99.4,97.2,89.0,87.6,97.7,111.9,124.9,132.9,137.5,153.2,225.7,550.5,963.6,958.0,932.9,914.6,936.1,855.1,928.7,1009.6,1307.3,1780.1,1994.8,2109.8,2129.9,2236.1,2460.5,2751.9,2785.1,2992.9,3066.7,3288.3,3521.3,3839.0,4244.9,4790.9,5405.1,6031.9,6722.8,7596.3,8497.3,9803.3,11295.3,12101.9,13656.8,16450.5,18356.0,21463.6,24336.5,27638.8,31395.3,35221.8,38966.3,43035.0,46606.8,51874.5,57360.1,61480.6,66260.8,74615.3,80847.3,86430.9,98631.2,104269.3,109640.2,110500.4,113874.5,117630.5,125390.9,134133.5,143481.2,153681.7,165494.0,180216.7,193354.8,207820.5,210037.0,220399.0,227432.0,228772.0,234600.6,232529.5,239784.0,251859.5,260111.2,268657.4,273318.7,285415.8,303895.6,312482.2,310689.1,325351.2
 "95000","Southeast",5,SAINC4,62,"...","  Employer contributions for government social insurance","Millions of dollars",1.8,1.5,1.1,1.8,0.9,0.9,1.1,0.4,109.9,127.5,146.7,154.4,196.4,255.1,277.2,334.9,553.8,888.2,603.8,431.1,470.2,437.7,524.5,553.3,561.3,636.1,710.9,783.5,901.9,930.1,1151.5,1312.0,1349.3,1546.2,1787.5,1838.9,1954.5,2527.8,2830.3,3237.5,3611.8,3890.2,4456.6,5335.7,6885.6,7868.4,8294.2,9745.6,10963.3,12854.7,14889.7,16264.1,19104.8,20283.7,22400.1,26048.7,27795.4,30185.0,32065.7,35721.2,37732.2,40799.6,42767.4,45945.0,48778.8,52040.1,54571.8,57280.7,60697.0,65176.4,68851.9,73111.5,75990.4,77896.2,81591.3,87205.7,91867.4,97441.0,100459.6,102668.9,100519.3,102841.7,107583.6,111741.0,114081.3,118115.4,123063.8,125145.8,129445.4,133661.5,139305.9,144441.1,159295.3
 "95000","Southeast",5,SAINC4,70,"..."," Proprietors' income 9/","Millions of dollars",2680.8,1823.5,1576.2,957.5,1177.7,1632.7,1974.6,2139.3,2548.5,2089.1,2173.2,2278.6,3128.8,4404.7,5240.4,5755.6,5968.3,6821.8,6578.7,7744.3,6777.2,7276.6,8535.7,8508.6,8382.6,7902.9,8877.0,8873.7,8679.9,9384.6,9668.9,9412.4,10049.2,10172.9,10604.3,11071.3,11364.9,12130.4,12584.1,13168.0,13971.6,14239.2,15854.1,18461.3,21937.1,22059.7,22556.6,26062.4,28254.5,32882.5,34628.8,32490.4,35042.3,33681.8,36902.0,45472.8,46964.3,48297.8,52767.7,62750.6,64168.8,63721.0,68941.7,76641.7,83208.3,88034.9,94963.2,105400.6,110505.7,126416.8,135378.9,145696.6,156459.1,162965.7,171313.8,190940.7,200608.7,216863.8,201403.6,185664.8,174886.0,204035.0,218206.0,243647.1,243860.7,260641.1,263703.2,263267.9,281668.9,292437.9,308565.4,321729.4,351987.8
 "95000","Southeast",5,SAINC4,71,"...","  Farm proprietors' income","Millions of dollars",1693.5,984.4,954.1,565.5,797.9,1038.0,1288.4,1286.0,1626.1,1197.6,1196.0,1135.4,1537.3,2345.3,2767.6,3086.8,3114.0,3604.0,3496.7,4066.6,3068.0,3217.1,3956.3,3565.8,3314.8,2755.1,3247.3,2826.6,2261.1,2941.4,2783.9,2669.5,3050.1,2796.5,2961.2,2796.3,2633.3,2852.4,2828.4,2649.8,3067.1,3050.8,3291.0,3981.9,6126.8,5342.3,4670.8,4855.0,4162.2,5045.5,4825.8,2125.1,4673.2,4566.1,2786.0,6269.0,5279.8,4920.2,6235.2,8568.9,8935.3,7995.6,9630.3,10536.9,9851.3,11177.7,9529.5,11303.1,10783.2,9661.2,9874.2,11192.5,12369.4,6298.7,9504.0,12614.1,13853.4,9072.3,7702.3,7076.3,7453.9,6645.4,7092.7,9725.0,17940.3,12707.7,12288.5,7118.9,11931.6,6571.8,7916.6,9741.6,14857.4
 "95000","Southeast",5,SAINC4,72,"...","  Nonfarm proprietors' income","Millions of dollars",987.2,839.1,622.1,391.9,379.7,594.7,686.3,853.3,922.4,891.5,977.2,1143.3,1591.5,2059.4,2472.8,2668.9,2854.3,3217.8,3082.0,3677.7,3709.2,4059.5,4579.4,4942.7,5067.8,5147.7,5629.6,6047.0,6418.8,6443.2,6885.0,6742.8,6999.1,7376.3,7643.1,8274.9,8731.6,9278.0,9755.7,10518.2,10904.5,11188.4,12563.1,14479.4,15810.2,16717.4,17885.8,21207.3,24092.3,27837.0,29803.0,30365.3,30369.1,29115.7,34116.1,39203.8,41684.5,43377.6,46532.5,54181.7,55233.5,55725.4,59311.4,66104.8,73357.0,76857.2,85433.7,94097.5,99722.6,116755.7,125504.6,134504.1,144089.7,156667.0,161809.8,178326.7,186755.4,207791.5,193701.3,178588.5,167432.1,197389.5,211113.3,233922.1,225920.4,247933.3,251414.6,256148.9,269737.3,285866.2,300648.8,311987.8,337130.4
 "95000","Southeast",5,SAINC4,7010,"...","Total employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),19084662,19254078,19634834,20522779,21636418,22069204,21642177,22350782,23208354,24305438,24987030,25323533,25594257,25499166,26030019,27279919,28089533,28826343,29529018,30526803,31250771,31839773,31724181,32179597,33186392,34134731,35253631,36086983,37049534,38013686,38801665,39694005,39630074,39666968,40061948,41037086,42109692,43150569,44064521,43724980,42223496,42065743,42886195,43433405,44149358,45199079,46292536,47200805,48154484,49285469,49825210,47593479,(NA)
 "95000","Southeast",5,SAINC4,7020,"..."," Wage and salary employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),16311563,16440078,16705023,17441413,18422540,18810377,18330910,18985913,19729370,20713623,21337729,21578392,21801981,21548778,21924166,23055029,23685986,24261001,25117993,25976685,26683489,27116211,26870507,27342022,28149464,29053310,29865304,30477428,31245740,31999261,32740134,33350561,33170448,33026751,33127971,33715192,34335778,34976777,35337430,34963150,33268401,33043784,33354328,33850812,34307125,34999737,35801899,36481578,37004386,37600519,38201092,36439602,(NA)
 "95000","Southeast",5,SAINC4,7040,"..."," Proprietors employment","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2773099,2814000,2929811,3081366,3213878,3258827,3311267,3364869,3478984,3591815,3649301,3745141,3792276,3950388,4105853,4224890,4403547,4565342,4411025,4550118,4567282,4723562,4853674,4837575,5036928,5081421,5388327,5609555,5803794,6014425,6061531,6343444,6459626,6640217,6933977,7321894,7773914,8173792,8727091,8761830,8955095,9021959,9531867,9582593,9842233,10199342,10490637,10719227,11150098,11684950,11624118,11153877,(NA)
"Note: See the included footnote file."
"SAINC4: Personal Income and Employment by Major Component "
"Last updated: March 23, 2022—preliminary statistics for 2021; revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
