GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "27000","Minnesota",4,SAINC45,74,"...","   Wheat","Thousands of dollars",36465,57628,55159,115703,345043,359431,346291,290511,280429,344241,433581,465502,436661,385969,349431,344879,294975,285860,369726,308454,470619,285770,329658,372610,339721,247934,286921,387638,300416,254667,247553,250755,254132,275451,276984,335964,279080,322084,439953,664005,475347,435722,656215,528976,506681,415404,353076,351389,421187,477670,392462,349694
 "27000","Minnesota",4,SAINC45,75,"...","   Soybeans","Thousands of dollars",214295,271505,230974,268809,495752,668447,457308,496120,547252,966447,850102,1121557,848540,823806,1287034,1029623,808404,769005,908405,1369171,746470,976682,1206446,887489,845728,763401,1397159,1542926,1369576,1490412,1261118,1408268,1092917,1446493,1674663,1315052,1432933,1709546,2224827,2795321,2937847,3127958,2939507,4173876,4145477,3272331,2729442,3803711,3303577,3215579,2878322,3197108
 "27000","Minnesota",4,SAINC45,76,"...","   Other grains","Thousands of dollars",25758,33031,41986,42304,104187,157921,101680,82838,146690,182756,219078,285198,259946,167603,175899,155380,130683,117595,126363,174689,187966,133906,147735,148541,141130,151752,167847,154215,131059,130630,97192,71379,77087,62179,80787,65517,76320,71608,126555,209875,124373,148163,136192,172160,130304,224072,175409,173752,150703,196279,149143,201298
 "27000","Minnesota",4,SAINC45,80,"...","  Hay, silage, etc.","Thousands of dollars",16778,21210,20984,18288,21883,39206,60503,52982,45734,41190,44815,38403,62583,62705,61936,49163,63152,84761,123176,177295,151349,124460,99095,90527,141277,120955,82250,65110,68269,61379,59907,68507,87046,82667,91764,83163,140968,113705,167521,168359,139997,135207,139649,145714,182522,163408,114826,89083,88920,98864,126692,125501
 "27000","Minnesota",4,SAINC45,110,"...","  Fruits and nuts","Thousands of dollars",1879,2231,2267,2768,3050,3793,3007,3370,4047,5283,3978,5655,5730,5388,5094,4521,5573,6450,6282,5036,8744,13212,12173,11690,9655,9852,10380,11332,10562,11083,7083,10804,13565,13299,15187,15544,15812,15926,19049,17827,11988,14029,19126,9322,18329,19330,17627,14567,18390,16810,16337,18944
 "27000","Minnesota",4,SAINC45,112,"...","  Forest and maple products","Thousands of dollars",1330,1436,1370,1928,2793,2979,2261,3232,3325,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "27000","Minnesota",4,SAINC45,113,"...","  Tobacco","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27000","Minnesota",4,SAINC45,114,"...","  Cotton","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27000","Minnesota",4,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",87064,100794,105135,122656,209834,273394,229363,223859,258276,261460,296546,360185,288807,362595,341704,381934,396637,405010,463582,403041,484466,540954,518488,610881,485744,688238,602699,738652,686701,728578,726274,667732,705789,751310,959957,874871,966658,1096327,1076459,1172932,1168047,1207590,1338608,1379894,1458507,1140309,1113245,1131851,1096058,1099274,995120,1036443
 "27000","Minnesota",4,SAINC45,120,"...","Other income","Thousands of dollars",223097,210828,169919,240122,183380,105520,123667,158219,178094,264771,172750,156757,175815,390164,810545,716497,707955,1006935,1413353,1316727,859236,770807,710425,686321,1094422,909585,775400,701902,838603,1225515,1825620,1896878,1792901,808726,1317814,1261091,2039121,1417662,1138328,1913881,1611090,1177927,1551242,1723088,2544347,2986044,2832335,1820145,1522410,2097688,3076982,4430282
 "27000","Minnesota",4,SAINC45,130,"..."," Government payments","Thousands of dollars",171156,151773,112414,179974,105044,18420,33877,59085,82848,164345,68436,69593,79121,182857,611732,529908,480066,802352,1193845,1035939,599852,511759,435819,422023,823250,622280,467807,349272,417041,794547,1409859,1504352,1242506,476885,789560,704626,1391866,767603,482569,544243,527624,566141,487877,534668,527038,261397,937539,604302,409099,713737,1214875,2689257
 "27000","Minnesota",4,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",51941,59055,57505,60148,78336,87100,89790,99134,95246,100426,104314,87164,96694,207307,198813,186589,227889,204583,219508,280788,259384,259048,274606,264298,271172,287305,307593,352630,421562,430968,415761,392526,550395,331841,528254,556465,647255,650059,655759,1369638,1083466,611786,1063365,1188420,2017309,2724647,1894796,1215843,1113311,1383951,1862107,1741025
 "27000","Minnesota",4,SAINC45,150,"...","Production expenses","Thousands of dollars",1582278,1678727,1793586,1907825,2490759,2805881,3112650,3344235,3718869,4189658,5144287,5919316,6308537,6414608,6397997,6504353,5989116,5539773,5564561,5963186,6254902,6697365,6881419,6803832,7224743,7704316,7761524,8230270,8800298,8623760,8345299,8889107,9203398,8864670,9025404,9578346,9641530,9914808,12294263,13985063,13754936,13596413,15142487,17353293,18345067,18911839,17348721,17634476,16638195,17076521,18443788,17908717
 "27000","Minnesota",4,SAINC45,160,"..."," Feed purchased","Thousands of dollars",234705,265266,263570,262380,436880,493270,449791,492836,478216,501636,585504,680843,691684,711701,795417,734171,651215,665085,680802,804239,850151,836338,813207,872420,955121,1043788,1143013,1236058,1368524,1243071,1108958,1161842,1217755,1103459,1300000,1220000,910000,970000,1640000,1730000,1690000,1740000,2240000,2320000,2980000,2860000,2640000,2700000,2250000,2030000,2910000,3245887
 "27000","Minnesota",4,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",237344,238904,272225,303958,416790,313170,317995,321986,390133,482276,608215,661487,587224,557596,531894,507499,476227,488530,541852,555966,531794,626671,626975,607096,642564,596244,580592,595280,639336,591969,622383,836624,946631,836493,990233,1170499,1179172,1197371,1304042,1307276,1210626,1296060,1287252,1301768,1326879,1955443,1037584,1140514,1376869,1626528,1656988,1521767
 "27000","Minnesota",4,SAINC45,180,"..."," Seed purchased","Thousands of dollars",43316,46573,58298,56941,78857,102053,118000,127187,143711,137728,160591,188048,210822,205020,171880,213819,195202,196537,198492,250130,273968,284602,325743,340669,367046,423751,368839,417250,446761,483925,495426,524472,566220,608220,600000,680000,680000,710000,860000,1030000,1200000,1230000,1450000,1660000,1680000,1620000,1610000,1600000,1500000,1590000,1570000,1573886
 "27000","Minnesota",4,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",116629,112366,157180,165740,221457,355301,446258,433538,392959,432349,544424,628741,688815,603141,476012,587749,582765,509693,522527,572452,641115,688303,801766,753293,825482,944887,906455,963561,1062025,1017705,926709,955752,921688,903357,990000,1080000,1100000,1120000,1520000,1900000,1800000,1770000,2070000,2590000,2490000,2300000,2340000,2150000,2090000,2150000,2050000,2129938
 "27000","Minnesota",4,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",76067,73598,76209,73098,84695,122804,152756,178193,192983,201679,262299,386637,438836,408262,375629,375700,326131,262035,238610,234310,235969,289903,284026,275040,282807,287514,269015,293260,310304,273890,263636,343942,350599,334466,314476,472291,505699,546857,703442,910747,767948,681584,802509,831523,878292,976072,631887,566558,653107,695401,734078,634178
 "27000","Minnesota",4,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",110935,110000,125381,126810,159344,186663,230661,255376,250685,255526,284268,284590,284337,306969,306713,327984,330402,303922,313112,361551,410014,473199,480617,479539,540978,588443,563318,568079,639130,724285,680130,780082,889642,815838,686770,665527,663268,645737,796477,739531,904730,732502,717721,1048038,801878,856874,803781,919160,921343,853911,988870,1005499
 "27000","Minnesota",4,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",763282,832020,840723,918898,1092736,1232620,1397189,1535119,1870182,2178464,2698986,3088970,3406819,3621919,3740452,3757431,3427174,3113971,3069166,3184538,3311891,3498349,3549085,3475775,3610745,3819689,3930292,4156782,4334218,4288915,4248057,4286393,4310863,4262837,4143925,4290029,4603391,4724843,5470302,6367509,6181632,6146267,6575005,7601964,8188018,8343450,8285469,8558244,7846876,8130681,8533852,7797562
 "27000","Minnesota",4,SAINC45,240,"...","Value of inventory change","Thousands of dollars",-54085,-8814,48144,-32144,252508,-358932,125823,-255699,815969,243150,257888,-351667,326221,398340,-1242811,728112,370179,87694,-429325,-1680755,176314,459885,-587603,265545,-883001,1619376,-715410,282932,456892,422809,-185424,-220215,-266369,174037,-153765,174491,313706,-183526,-248099,-299358,-620416,-829213,-386699,-64787,-906835,-902332,718435,-745546,-1053786,-1466844,-1457691,56557
 "27000","Minnesota",4,SAINC45,250,"..."," Value of inventory change: livestock","Thousands of dollars",-2749,23749,-5984,6806,85473,31077,-46132,-61931,-55690,-11754,127342,45244,-7459,-166068,64410,-71398,-85449,-108699,-122339,-140551,-85139,112334,65371,16436,-34916,75524,69806,-68777,-110486,2540,23340,25200,-39724,-15355,-10119,444,-35743,102627,54870,-19567,-11009,19331,-4026,20510,-86175,88059,131256,30921,-62268,28313,-13941,-96448
 "27000","Minnesota",4,SAINC45,260,"..."," Value of inventory change: crops","Thousands of dollars",-51336,-32563,54128,-38950,167035,-390009,171955,-193768,871659,254904,130546,-396911,333680,564408,-1307221,799510,455628,196393,-306986,-1540204,261453,347551,-648503,129580,-852577,1437111,-614270,293738,532584,382915,-115499,-295759,-179920,89077,-71500,149852,444173,-374665,-369525,-643936,-549107,-928347,-777594,-261274,-1148745,-881416,497862,-857877,-973748,-1496998,-1343207,159488
 "27000","Minnesota",4,SAINC45,265,"..."," Value of inventory change: materials and supplies","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4471,119529,4492,106741,-170946,57971,34794,37354,-93265,50344,-46725,100315,-72146,24195,-94724,88512,66556,364145,-60300,79803,394921,175977,328085,-108975,89317,81410,-17770,1841,-100543,-6483
 "27000","Minnesota",4,SAINC45,270,"...","Cash receipts and other income","Thousands of dollars",2294629,2498414,2467424,2834393,4390012,4702432,4112269,4194078,4260918,5456294,5970505,7008262,6833877,6597549,7482964,7042250,6789115,6951070,8026010,8695277,7991735,7989333,8390329,7670649,7852875,7156456,8612854,9693544,8851005,9203512,9383284,10106224,10002899,9151572,10702707,11749498,12144581,12442482,14853016,18364070,15981905,17357606,20038072,23365837,24820246,23185511,19318237,19124059,19095154,19741024,20096252,21727112
 "27000","Minnesota",4,SAINC45,280,"..."," Less: Production expenses","Thousands of dollars",1582278,1678727,1793586,1907825,2490759,2805881,3112650,3344235,3718869,4189658,5144287,5919316,6308537,6414608,6397997,6504353,5989116,5539773,5564561,5963186,6254902,6697365,6881419,6803832,7224743,7704316,7761524,8230270,8800298,8623760,8345299,8889107,9203398,8864670,9025404,9578346,9641530,9914808,12294263,13985063,13754936,13596413,15142487,17353293,18345067,18911839,17348721,17634476,16638195,17076521,18443788,17908717
 "27000","Minnesota",4,SAINC45,290,"...","Equals: Realized net income","Thousands of dollars",712351,819687,673838,926568,1899253,1896551,999619,849843,542049,1266636,826218,1088946,525340,182941,1084967,537897,799999,1411297,2461449,2732091,1736833,1291968,1508910,866817,628132,-547860,851330,1463274,50707,579752,1037985,1217117,799501,286902,1677303,2171152,2503051,2527674,2558753,4379007,2226969,3761193,4895585,6012544,6475179,4273672,1969516,1489583,2456959,2664503,1652464,3818395
 "27000","Minnesota",4,SAINC45,300,"..."," Plus: Value of inventory change","Thousands of dollars",-54085,-8814,48144,-32144,252508,-358932,125823,-255699,815969,243150,257888,-351667,326221,398340,-1242811,728112,370179,87694,-429325,-1680755,176314,459885,-587603,265545,-883001,1619376,-715410,282932,456892,422809,-185424,-220215,-266369,174037,-153765,174491,313706,-183526,-248099,-299358,-620416,-829213,-386699,-64787,-906835,-902332,718435,-745546,-1053786,-1466844,-1457691,56557
 "27000","Minnesota",4,SAINC45,310,"...","Equals: Net income including corporate farms","Thousands of dollars",658266,810873,721982,894424,2151761,1537619,1125442,594144,1358018,1509786,1084106,737279,851561,581281,-157844,1266009,1170178,1498991,2032124,1051336,1913147,1751853,921307,1132362,-254869,1071516,135920,1746206,507599,1002561,852561,996902,533132,460939,1523538,2345643,2816757,2344148,2310654,4079649,1606553,2931980,4508886,5947757,5568344,3371340,2687951,744037,1403173,1197659,194773,3874952
 "27000","Minnesota",4,SAINC45,320,"..."," Less: Net income of corporate farms","Thousands of dollars",10795,13334,14607,24562,94070,41138,45290,20506,58011,87721,61525,10757,39330,13483,-39502,55748,63270,75287,107790,49470,143760,140717,65530,102574,-58888,121035,10812,242261,68167,116182,77207,117991,70443,64378,236582,410196,398321,296905,335235,591749,179095,373205,636793,730013,511548,264330,94110,50901,106760,219073,26410,552745
 "27000","Minnesota",4,SAINC45,330,"..."," Plus: Statistical adjustment","Thousands of dollars",17,15,13,17,22,9,-1,-11,-5,9,8,-5,20,-21,6,13,12,17,4,7,-19,2,13,16,11,-10,-19,10,15,-7,9,-17,-17,8,-7,-17,-16,1,-7,-6,-23,21,-18,12,-17,2,8,-14,2,-10,18,10
 "27000","Minnesota",4,SAINC45,340,"...","Equals: Farm proprietors' income","Thousands of dollars",647488,797554,707388,869879,2057713,1496490,1080151,573627,1300002,1422074,1022589,726517,812251,567777,-118336,1210274,1106920,1423721,1924338,1001873,1769368,1611138,855790,1029804,-195970,950471,125089,1503955,439447,886372,775363,878894,462672,396569,1286949,1935430,2418420,2047244,1975412,3487894,1427435,2558796,3872075,5217756,5056779,3107012,2593849,693122,1296415,978576,168381,3322217
 "27000","Minnesota",4,SAINC45,350,"..."," Plus: Farm wages and salaries","Thousands of dollars",69692,74999,84871,85168,111200,134987,165319,185500,175941,177224,196007,206239,204692,226689,214709,210289,209033,191225,188094,222784,246506,300433,301998,322751,327442,331186,338311,359119,403168,454388,421218,499845,491585,542480,477939,437870,425690,410114,508097,440091,619937,534610,415256,682489,504399,511198,561576,613765,573824,548400,683399,587228
 "27000","Minnesota",4,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries","Thousands of dollars",3180,3307,3809,4119,9832,12138,18702,23163,25288,25341,26345,26167,23037,24213,22590,23782,26698,26033,25724,28128,35465,44399,48882,47989,55176,57881,55423,57946,55369,56219,64730,74271,74962,70602,61632,72046,59087,62466,95070,87152,107600,93963,83133,111479,104683,96789,101593,121656,127949,108746,128714,158133
 "27000","Minnesota",4,SAINC45,370,"...","Equals: Farm earnings","Thousands of dollars",720360,875860,796068,959166,2178745,1643615,1264172,782290,1501231,1624639,1244941,958923,1039980,818679,118963,1444345,1342651,1640979,2138156,1252785,2051339,1955970,1206670,1400544,186648,1339538,518823,1921020,897984,1396979,1261311,1453010,1029219,1009651,1826520,2445346,2903197,2519824,2578579,4015137,2154972,3187369,4370464,6011724,5665861,3714999,3257018,1428543,1998188,1635722,980494,4067578
"Note: See the included footnote file."
"SAINC45: Farm Income and Expenses "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 2002-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
