GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "46000","South Dakota",4,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",5827,6804,4191,3845,4644,5163,5687,6260,5676,6280,7056,9431,7585,9173,10649,11684,12150,8828,10516,14830,16763,18481,24518,26464,25312,37571,51101,77977,63425,66504,64934,78638,96556,102670,114049,121632,92667,124312,130405,126040,146462,122608,138529,139306,147842,138023,144636,171801,182645,189923,201106,264625,286891,304178,371169,377189,418149,387068,417492,440359,610989,607074,571813,545471,590783,588323,571279,550471,605695,654921,660457,660553,658625
 "46000","South Dakota",4,SAINC50,120,"..."," State governments","Thousands of dollars",1698,2104,2770,3327,3743,4081,5102,5248,5605,5929,6393,7534,7518,7646,8060,8266,7866,7463,7301,8156,8795,9062,9376,9057,9612,10827,10719,11906,11531,13042,14341,14640,16095,17576,18202,17293,17390,24040,24547,21134,19711,21295,28750,32926,28502,28605,31602,33971,32451,34488,36146,38860,46997,50579,49063,47515,51866,54241,55882,57896,58955,62009,67550,71026,79255,75186,79550,89644,94567,92693,96412,99199,102993
 "46000","South Dakota",4,SAINC50,130,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "46000","South Dakota",4,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",1204,1553,2225,2659,2808,2934,3890,4089,4510,4842,5120,5859,5799,5778,5844,5830,5810,6080,6136,6313,6606,7297,7573,7958,8407,8362,8475,9095,9266,10188,11783,11617,11794,12286,12218,12137,11377,15604,18142,14529,12995,13600,21056,23092,19546,18090,18790,20999,19620,20371,20811,22921,28447,28356,27015,26877,27899,28741,29777,30465,30631,32980,35188,39017,43724,46602,51040,55667,57378,55036,56790,57527,57582
 "46000","South Dakota",4,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",494,551,545,668,935,1147,1212,1159,1095,1087,1273,1675,1719,1868,2216,2436,2056,1383,1165,1843,2189,1765,1803,1099,1205,2465,2244,2811,2265,2854,2558,3023,4301,5290,5984,5156,6013,8436,6405,6605,6716,7695,7694,9834,8956,10515,12812,12972,12831,14117,15335,15939,18550,22223,22048,20638,23967,25500,26105,27431,28324,29029,32362,32009,35531,28584,28510,33977,37189,37657,39622,41672,45411
 "46000","South Dakota",4,SAINC50,180,"..."," Local governments","Thousands of dollars",204,220,229,203,183,177,178,321,367,501,330,689,852,756,874,1525,1790,1604,1684,1575,1576,2192,1865,2208,3117,3125,3754,4184,4194,4142,5236,4467,4772,5054,5421,5311,5340,5275,5031,5702,5964,7047,7145,7527,6921,6621,7862,7398,8576,9016,10890,13742,11221,13025,15284,16068,17491,19074,12938,10250,8917,7902,7980,7584,8649,9086,10436,11310,12061,23218,22291,22917,23626
 "46000","South Dakota",4,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "46000","South Dakota",4,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1930,1610,1929,2853,2863,3253,3623,3519,3479,4374,3679,3921,4069,4394,3973,4128,4108,4178,4791,4886,5981,5984,6451,5781,5031,6033,5678,6725,7017,8821,8331,9201,10813,12909,13345,13527,14066,8281,6967,5241,5446,5621,5648,5938,6142,6660,7124,7738,16756,16033,16279,16714
 "46000","South Dakota",4,SAINC50,210,"...","  Other taxes","Thousands of dollars",204,220,229,203,183,177,178,321,367,501,330,689,852,756,874,1525,1790,1604,1684,1575,1576,262,255,279,264,262,501,561,675,663,862,788,851,985,1027,1338,1212,1167,853,911,1078,1066,1161,1076,1140,1590,1829,1720,1851,1999,2069,5411,2020,2212,2375,2723,3964,5008,4657,3283,3676,2456,2359,1936,2711,2944,3776,4186,4323,6462,6258,6638,6912
 "46000","South Dakota",4,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",2072,2313,2489,2686,2916,3146,3355,3464,3311,3080,2705,3835,3767,3719,5847,5511,4980,4582,3990,3560,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
